epoch;averagre reward
1294;-68.66915714
1295;-68.37197385
1296;-68.66185514
1297;-68.82640223
1298;-68.93512994
1299;-69.06657389
1300;-68.58940756
1301;-68.63602842
1302;-68.4307633
1303;-68.29886238
1304;-68.70615873
1305;-68.578648
1306;-68.32670156
1307;-68.45729241
1308;-68.3138763
1309;-68.44300251
1310;-68.51633371
1311;-68.64094386
1312;-68.66070027
1313;-68.61751168
1314;-69.36870858
1315;-69.55381255
1316;-69.04692258
1317;-69.10496528
1318;-68.28967664
1319;-68.27951744
1320;-68.43674164
1321;-68.44857839
1322;-68.76433004
1323;-68.78220336
1324;-68.9699884
1325;-68.89776959
1326;-68.71647104
1327;-69.04536476
1328;-68.76640662
1329;-68.74117543
1330;-69.02366397
1331;-68.99750726
1332;-69.31038094
1333;-69.54026231
1334;-69.71433899
1335;-70.00084452
1336;-69.83602254
1337;-69.93925891
1338;-70.03337145
1339;-69.66861726
1340;-69.88344616
1341;-70.00107628
1342;-70.14107924
1343;-70.29699599
1344;-70.18638163
1345;-70.23203517
1346;-70.53770842
1347;-70.54329032
1348;-70.31290717
1349;-70.2715366
1350;-70.1742167
1351;-70.7268011
1352;-70.45860398
1353;-70.56355659
1354;-70.54155078
1355;-70.4235416
1356;-70.58267223
1357;-70.90619895
1358;-70.92773671
1359;-70.78296321
1360;-70.13068364
1361;-69.67958907
1362;-69.78814226
1363;-69.92984238
1364;-70.0728664
1365;-69.79415133
1366;-69.42679486
1367;-69.84619886
1368;-69.85561169
1369;-70.54302622
1370;-70.55780179
1371;-70.63077698
1372;-70.65298035
1373;-70.63924028
1374;-70.99983907
1375;-70.80889759
1376;-70.27825729
1377;-70.5816063
1378;-70.34641589
1379;-70.52328772
1380;-70.47461634
1381;-69.87214054
1382;-70.15210229
1383;-70.09026125
1384;-70.07932737
1385;-70.21612015
1386;-70.42174193
1387;-70.49344514
1388;-70.38820593
1389;-70.32870843
1390;-70.56499323
1391;-70.37644262
1392;-70.45632162
1393;-70.2873263
1394;-70.20572371
1395;-70.04357939
1396;-69.9948232
1397;-70.13076084
1398;-70.07601697
1399;-70.16514636
1400;-70.20402638
1401;-70.35625961
1402;-70.20805714
1403;-70.24871451
1404;-70.60036438
1405;-70.82118212
1406;-70.89098114
1407;-70.86704749
1408;-70.94515006
1409;-70.96176527
1410;-71.27316148
1411;-71.78514555
1412;-72.3910475
1413;-72.45812056
1414;-72.47864178
1415;-72.74236512
1416;-72.7577171
1417;-73.04734606
1418;-73.2579053
1419;-73.04559496
1420;-72.970257
1421;-72.98087331
1422;-72.56311033
1423;-72.65447945
1424;-72.71456639
1425;-72.53389014
1426;-72.85469051
1427;-73.46236051
1428;-73.22950673
1429;-73.43634341
1430;-73.34276489
1431;-73.22677227
1432;-73.84781668
1433;-73.00695237
1434;-72.69991603
1435;-72.43752161
1436;-72.4452526
1437;-72.41127654
1438;-72.64641701
1439;-72.68576511
1440;-72.74768257
1441;-72.75323314
1442;-72.95086028
1443;-72.89001011
1444;-72.87310026
1445;-72.89523138
1446;-73.14235379
1447;-73.09948178
1448;-73.08322154
1449;-73.05203428
1450;-73.38410589
1451;-73.32250381
1452;-73.08674246
1453;-73.08612536
1454;-73.29434891
1455;-73.10810773
1456;-72.9468972
1457;-73.14240138
1458;-73.03616492
1459;-72.87697516
1460;-72.90630342
1461;-72.63727413
1462;-72.64795152
1463;-72.53978524
1464;-72.48473541
1465;-72.63033311
1466;-72.57135278
1467;-72.76812178
1468;-72.71100381
1469;-72.53773886
1470;-72.78861048
1471;-72.91449984
1472;-73.02135068
1473;-73.39675554
1474;-73.37778483
1475;-73.28038906
1476;-73.44067971
1477;-73.3098364
1478;-73.44329823
1479;-73.45079602
1480;-73.52769133
1481;-73.83257712
1482;-73.80798635
1483;-73.67427948
1484;-74.24192823
1485;-74.67311676
1486;-74.97663604
1487;-74.88045815
1488;-74.93100777
1489;-74.71121052
1490;-74.96699704
1491;-74.91779073
1492;-74.72853791
1493;-74.59388405
1494;-74.51101922
1495;-74.57892596
1496;-74.76338484
1497;-75.0150018
1498;-75.29510088
1499;-75.19247939
1500;-75.06072
1501;-74.7241283
1502;-74.84798756
1503;-74.95145975
1504;-75.00158828
1505;-75.15566911
1506;-75.29876558
1507;-75.3631348
1508;-75.18042196
1509;-75.24661026
1510;-75.34186304
1511;-75.22674213
1512;-75.58059331
1513;-75.71937765
1514;-75.96217417
1515;-76.00349667
1516;-76.01120297
1517;-76.02266073
1518;-75.9671157
1519;-75.77036294
1520;-75.75691353
1521;-75.8326652
1522;-75.82598073
1523;-75.83276768
1524;-75.77711022
1525;-75.8734404
1526;-75.85044731
1527;-75.90368631
1528;-75.79915838
1529;-75.78427256
1530;-75.79194199
1531;-75.6459777
1532;-75.56493683
1533;-75.90811684
1534;-76.01857932
1535;-76.24014341
1536;-76.16743998
1537;-76.04747896
1538;-76.18337951
1539;-76.33972322
1540;-76.5300649
1541;-76.52376325
1542;-76.54466786
1543;-76.88917881
1544;-76.96492427
1545;-77.0531003
1546;-76.97719129
1547;-76.60908461
1548;-76.59238301
1549;-76.51517617
1550;-76.41118303
1551;-76.52589955
1552;-76.84779386
1553;-76.68004786
1554;-77.04554891
1555;-77.23246803
1556;-77.18154269
1557;-77.16344128
1558;-77.18553511
1559;-77.15159711
1560;-77.20668908
1561;-77.19468036
1562;-77.20826049
1563;-76.86909341
1564;-76.95640257
1565;-77.01701604
1566;-77.12881739
1567;-77.15467424
1568;-76.99885585
1569;-76.79647757
1570;-76.871741
1571;-76.63941682
1572;-76.29033293
1573;-76.27591471
1574;-76.14917289
1575;-76.25305834
1576;-76.14112484
1577;-76.18175785
1578;-76.16208671
1579;-76.25065091
1580;-76.27708853
1581;-76.24944142
1582;-76.33583132
1583;-76.11964009
1584;-76.01544721
1585;-75.82273989
1586;-75.75437845
1587;-75.58917206
1588;-75.73249699
1589;-75.60121186
1590;-75.61792188
1591;-75.72193017
1592;-75.56264185
1593;-75.21459786
1594;-75.36975043
1595;-75.3765666
1596;-75.36141672
1597;-75.09089128
1598;-75.24201393
1599;-75.08803859
1600;-75.01298222
1601;-75.06689656
1602;-74.98745263
1603;-74.76028288
1604;-74.93971448
1605;-74.84821514
1606;-74.56613687
1607;-74.50843926
1608;-74.32868671
1609;-74.36917891
1610;-74.18981456
1611;-74.31975412
1612;-74.37952181
1613;-74.65952985
1614;-75.02183673
1615;-75.03435805
1616;-74.66932032
1617;-74.59862544
1618;-74.62657185
1619;-74.93577721
1620;-75.16435373
1621;-74.95075972
1622;-75.05858224
1623;-75.31836524
1624;-75.17663507
1625;-75.10315781
1626;-74.66091545
1627;-74.57398323
1628;-74.29502747
1629;-74.21956591
1630;-74.28688346
1631;-73.94369401
1632;-73.90413644
1633;-73.7518291
1634;-73.99279887
1635;-74.09980211
1636;-74.13770441
1637;-74.16208887
1638;-74.24117601
1639;-74.24787701
1640;-74.1985776
1641;-74.05907452
1642;-73.99195511
1643;-73.8531594
1644;-74.20325572
1645;-73.95251391
1646;-73.73599182
1647;-73.57718612
1648;-73.90114796
1649;-73.96071252
1650;-73.9175605
1651;-73.88369705
1652;-74.01134945
1653;-74.08379574
1654;-74.16755921
1655;-74.23522946
1656;-74.29088527
1657;-74.54695948
1658;-74.34476359
1659;-74.40068598
1660;-74.3850537
1661;-74.68005768
1662;-74.55127245
1663;-74.54217903
1664;-73.9601487
1665;-73.96638436
1666;-73.45824489
1667;-74.0167099
1668;-74.03507406
1669;-74.0273219
1670;-73.93961094
1671;-73.89041689
1672;-74.25267935
1673;-74.20108901
1674;-74.06250617
1675;-74.12032978
1676;-74.27229435
1677;-74.60439486
1678;-74.84919479
1679;-75.32805188
1680;-75.34599408
1681;-75.4177575
1682;-75.80500051
1683;-75.71565015
1684;-75.80901556
1685;-75.78361897
1686;-75.70134882
1687;-75.59272942
1688;-75.68056009
1689;-75.54396199
1690;-75.6760793
1691;-75.65534029
1692;-75.65939738
1693;-75.75458099
1694;-75.83849397
1695;-76.08380851
1696;-76.03058787
1697;-76.01271756
1698;-75.99637298
1699;-75.99133367
1700;-76.0540401
1701;-76.1020528
1702;-76.1613684
1703;-76.16009155
1704;-76.31266426
1705;-76.43381555
1706;-76.08374234
1707;-75.79926353
1708;-75.88528793
1709;-76.21051138
1710;-76.28733528
1711;-76.3443014
1712;-76.09049462
1713;-76.07796254
1714;-76.03159868
1715;-76.25339504
1716;-76.06614367
1717;-76.23680593
1718;-75.79812331
1719;-75.85602582
1720;-75.64047397
1721;-75.63721604
1722;-75.79451478
1723;-75.84107089
1724;-76.04424415
1725;-75.66649694
1726;-75.83454443
1727;-75.69055168
1728;-75.61207083
1729;-75.31662844
1730;-75.15400264
1731;-74.89089233
1732;-74.84075333
1733;-74.98585288
1734;-75.18125929
1735;-75.29070394
1736;-75.32388985
1737;-75.28469779
1738;-75.56514652
1739;-75.43371764
1740;-75.79761234
1741;-75.60327725
1742;-75.53859797
1743;-75.39291572
1744;-75.47082573
1745;-75.69553135
1746;-75.54117023
1747;-75.61305298
1748;-75.85417123
1749;-76.11079874
1750;-76.16862279
1751;-76.40746789
1752;-76.43085281
1753;-76.6825447
1754;-76.54800472
1755;-76.49262118
1756;-76.20804236
1757;-76.35437591
1758;-76.4608697
1759;-76.36962386
1760;-76.27728686
1761;-76.38902796
1762;-76.220703
1763;-76.44148365
1764;-76.33159177
1765;-76.67220145
1766;-76.90002822
1767;-76.81238101
1768;-77.17879961
1769;-77.44364787
1770;-77.37113564
1771;-77.4105186
1772;-77.49114881
1773;-77.39726091
1774;-77.34787751
1775;-77.38619406
1776;-78.0217461
1777;-77.87431345
1778;-78.11156205
1779;-78.17784512
1780;-78.31875691
1781;-78.2090561
1782;-78.42015505
1783;-78.40621319
1784;-78.16752427
1785;-78.31538704
1786;-78.44638134
1787;-78.40475214
1788;-78.55380105
1789;-78.37052108
1790;-78.42386716
1791;-78.29908367
1792;-78.22095466
1793;-78.3547219
1794;-78.48845016
1795;-78.27881145
1796;-78.10283368
1797;-78.14889249
1798;-78.41410377
1799;-78.22101183
1800;-77.83523075
1801;-77.75764978
1802;-77.42080921
1803;-77.45700497
1804;-77.30881095
1805;-77.38722787
1806;-77.40104435
1807;-77.57040428
1808;-77.66297983
1809;-77.71435957
1810;-77.82689169
1811;-77.77855379
1812;-77.43970792
1813;-77.88880657
1814;-77.88372181
1815;-78.15903366
1816;-77.97721913
1817;-78.16134516
1818;-78.3345426
1819;-78.23431153
1820;-78.00670665
1821;-78.05386995
1822;-78.05922276
1823;-77.79560347
1824;-77.64781157
1825;-77.534927
1826;-77.53964413
1827;-77.27339254
1828;-77.4773114
1829;-77.43615214
1830;-77.7104719
1831;-77.30733205
1832;-77.5658082
1833;-77.7404203
1834;-77.89213862
1835;-77.77889246
1836;-77.33682873
1837;-77.16538757
1838;-77.06804703
1839;-77.07086902
1840;-77.04740535
1841;-77.09135475
1842;-76.93269292
1843;-77.12579237
1844;-77.22489691
1845;-77.07758857
1846;-77.26069822
1847;-77.19847546
1848;-76.98888624
1849;-76.58429028
1850;-76.67624235
1851;-77.07239986
1852;-77.25143914
1853;-77.06971394
1854;-76.83123032
1855;-76.96691489
1856;-77.21611866
1857;-77.26152115
1858;-77.16018909
1859;-77.13704081
1860;-77.1887537
1861;-76.99445927
1862;-77.09679708
1863;-77.44259209
1864;-76.99235785
1865;-76.7825734
1866;-76.70600015
1867;-76.70859311
1868;-76.52564641
1869;-76.57343694
1870;-76.48327929
1871;-76.46613461
1872;-76.3167955
1873;-76.32927858
1874;-76.58179651
1875;-77.02217273
1876;-76.67218865
1877;-76.7124444
1878;-76.89796049
1879;-76.84143098
1880;-76.58882877
1881;-76.33983328
1882;-76.99723496
1883;-76.85635765
1884;-76.65735999
1885;-76.59850381
1886;-76.56126336
1887;-76.9764965
1888;-76.65001168
1889;-76.67441778
1890;-76.6514977
1891;-76.72185129
1892;-76.76905196
1893;-76.89002765
1894;-76.96403849
1895;-76.90350828
1896;-77.16660764
1897;-76.78683102
1898;-76.8905341
1899;-76.92523042
1900;-77.02095654
1901;-76.99921056
1902;-76.97893403
1903;-76.83262909
1904;-77.04999177
1905;-77.20193525
1906;-76.96734977
1907;-76.86818218
1908;-76.62234893
1909;-76.84060822
1910;-76.86930533
1911;-76.95342929
1912;-76.80690663
1913;-76.7934655
1914;-76.39767947
1915;-76.48421124
1916;-76.87032198
1917;-76.81283135
1918;-76.35214847
1919;-76.38348816
1920;-76.24643069
1921;-76.31495681
1922;-76.5892191
1923;-76.47232556
1924;-76.55537728
1925;-76.22445828
1926;-76.11807568
1927;-76.4992786
1928;-76.43171017
1929;-76.40835785
1930;-76.2772115
1931;-76.57192032
1932;-76.70802676
1933;-76.47586143
1934;-76.32909029
1935;-76.29329383
1936;-76.21215885
1937;-76.16835648
1938;-76.12290922
1939;-76.52059362
1940;-76.65327199
1941;-76.81953623
1942;-76.92505539
1943;-76.53737546
1944;-76.57065459
1945;-76.62458239
1946;-76.55859678
1947;-76.54212308
1948;-76.98093819
1949;-77.11981675
1950;-77.3218747
1951;-77.66249159
1952;-77.79058547
1953;-77.76494198
1954;-78.00994698
1955;-78.12700793
1956;-78.33585034
1957;-78.1993221
1958;-77.9374721
1959;-77.8089811
1960;-77.73494786
1961;-77.73971213
1962;-77.60120143
1963;-77.77458298
1964;-77.81418902
1965;-78.03319415
1966;-77.8474768
1967;-77.53891237
1968;-77.5193234
1969;-77.75671092
1970;-77.38643782
1971;-77.36201271
1972;-77.10609972
1973;-76.96926246
1974;-77.50204586
1975;-77.41507211
1976;-77.87273353
1977;-77.73209153
1978;-77.87680276
1979;-78.06157181
1980;-78.36613596
1981;-78.57599452
1982;-78.46657445
1983;-78.25574476
1984;-78.23294023
1985;-78.32867783
1986;-78.45833234
1987;-78.44802861
1988;-78.67484879
1989;-78.6106493
1990;-78.24489033
1991;-78.05864177
1992;-77.82218737
1993;-77.81461597
1994;-78.43716092
1995;-78.42758318
1996;-78.37019982
1997;-78.62615981
1998;-78.70972377
1999;-78.39412001
2000;-78.19355269
2001;-78.24363107
2002;-78.05563098
2003;-77.92597284
2004;-78.12607391
2005;-77.91717824
2006;-77.97529457
2007;-77.77345332
2008;-77.83672629
2009;-78.10459298
2010;-78.72090058
2011;-78.73444696
2012;-78.94856138
2013;-78.85222882
2014;-79.01909561
2015;-79.31313987
2016;-79.37834477
2017;-79.63659005
2018;-79.67010959
2019;-79.67205463
2020;-80.00370416
2021;-80.11465329
2022;-80.12110221
2023;-80.23657644
2024;-80.32654948
2025;-80.07857078
2026;-79.97703873
2027;-79.89253323
2028;-80.01063765
2029;-79.79794638
2030;-79.62916863
2031;-79.28528503
2032;-79.36532672
2033;-79.64720417
2034;-79.97691307
2035;-80.28756017
2036;-80.20929669
2037;-80.21031839
2038;-80.20754979
2039;-80.47967686
2040;-80.56869751
2041;-81.15385861
2042;-81.27562949
2043;-81.33253408
2044;-81.42784546
2045;-80.92603858
2046;-80.73758527
2047;-80.68823057
2048;-80.59478831
2049;-80.37363963
2050;-80.32012842
2051;-80.34912257
2052;-80.10384326
2053;-80.16911479
2054;-80.29333008
2055;-80.08492652
2056;-80.22216284
2057;-79.89662378
2058;-79.89858014
2059;-80.09391151
2060;-79.94966209
2061;-79.73007846
2062;-79.46855583
2063;-79.2984128
2064;-79.57619271
2065;-79.58109487
2066;-79.38259337
2067;-79.47425933
2068;-79.28748521
2069;-79.46144268
2070;-79.63361914
2071;-79.55288625
2072;-79.67177308
2073;-79.70068074
2074;-79.7461993
2075;-79.6125355
2076;-79.63238707
2077;-79.90264437
2078;-79.76440716
2079;-79.60126461
2080;-79.74111233
2081;-79.82050769
2082;-79.80527332
2083;-79.81298909
2084;-79.70706707
2085;-79.60203479
2086;-79.48511445
2087;-79.82513741
2088;-79.60170289
2089;-79.64803961
2090;-79.55198966
2091;-79.71178156
2092;-79.47336756
2093;-79.43899467
2094;-79.46829506
2095;-79.36340985
2096;-79.5699478
2097;-79.71995003
2098;-79.89506689
2099;-79.86000617
2100;-79.92762325
2101;-80.25967567
2102;-80.32492966
2103;-80.53679933
2104;-80.13065448
2105;-80.05942548
2106;-79.83221315
2107;-79.77361516
2108;-79.71413748
2109;-79.83651462
2110;-79.57542083
2111;-79.55808783
2112;-79.43134891
2113;-79.91716614
2114;-79.6860283
2115;-79.14750552
2116;-79.23922953
2117;-79.27137654
2118;-79.03480654
2119;-79.44480016
2120;-79.38573981
2121;-79.24274361
2122;-79.35448043
2123;-79.55424705
2124;-79.60235002
2125;-79.70351845
2126;-79.99224039
2127;-80.1481196
2128;-80.03969518
2129;-80.2655057
2130;-80.20338104
2131;-80.3227629
2132;-80.32184243
2133;-80.52729192
2134;-80.50232602
2135;-80.48033394
2136;-80.3818132
2137;-80.47483904
2138;-80.05515245
2139;-80.50599939
2140;-80.67665258
2141;-80.53342276
2142;-80.49328979
2143;-80.29301294
2144;-80.03992301
2145;-80.04098231
2146;-80.24634098
2147;-80.24810469
2148;-80.27011182
2149;-79.97111904
2150;-80.20275844
2151;-80.54805086
2152;-80.64867721
2153;-80.41649312
2154;-80.12644445
2155;-80.45627838
2156;-80.79927305
2157;-81.11311468
2158;-81.0134241
2159;-81.49211267
2160;-81.69323573
2161;-81.89444781
2162;-82.07043403
2163;-82.40149523
2164;-82.36525872
2165;-82.14154683
2166;-82.8894318
2167;-82.86316946
2168;-82.62329272
2169;-82.94462467
2170;-82.90472737
2171;-83.01697049
2172;-83.12249018
2173;-82.81897855
2174;-82.72180853
2175;-82.82613208
2176;-83.11481194
2177;-82.90352859
2178;-82.88434429
2179;-82.97187401
2180;-82.97507615
2181;-83.20335628
2182;-83.20857081
2183;-83.10153222
2184;-82.88339601
2185;-83.05795429
2186;-83.01443629
2187;-83.21222856
2188;-82.5956289
2189;-83.02982122
2190;-83.11387818
2191;-83.28770832
2192;-83.39879594
2193;-83.15640952
2194;-83.25359833
2195;-83.77630672
2196;-83.94498749
2197;-83.9022659
2198;-83.79838963
2199;-83.77811314
2200;-84.1271759
2201;-84.12781757
2202;-83.8937352
2203;-83.9281411
2204;-83.97301483
2205;-84.27587036
2206;-84.35625109
2207;-84.28535472
2208;-84.45975059
2209;-84.74362518
2210;-84.78475484
2211;-84.86464393
2212;-84.78460452
2213;-84.72329898
2214;-84.73436016
2215;-84.89368102
2216;-85.5055823
2217;-85.25045711
2218;-85.35273704
2219;-85.5671987
2220;-85.62288967
2221;-85.37847429
2222;-85.16331849
2223;-85.25448183
2224;-85.45872381
2225;-85.69038269
2226;-85.75342869
2227;-85.76105374
2228;-86.04407064
2229;-86.11487665
2230;-86.12486765
2231;-86.00804194
2232;-86.08324696
2233;-86.06465085
2234;-86.03734051
2235;-86.28990931
2236;-86.12117531
2237;-86.07151753
2238;-85.82573864
2239;-86.28661363
2240;-86.05026975
2241;-85.88520316
2242;-85.60639596
2243;-85.54150264
2244;-85.65075688
2245;-85.91205452
2246;-85.8331859
2247;-85.48975
2248;-85.32196976
2249;-85.65862998
2250;-85.78863145
2251;-85.80503212
2252;-85.79231763
2253;-85.990151
2254;-85.87427901
2255;-85.86204813
2256;-85.92487326
2257;-85.94808985
2258;-85.82930916
2259;-85.33390866
2260;-85.41892715
2261;-85.4537032
2262;-85.38454832
2263;-85.54966309
2264;-85.55788396
2265;-85.55225998
2266;-85.31621183
2267;-84.94613463
2268;-85.13685421
2269;-85.09152714
2270;-85.16881248
2271;-84.99300153
2272;-85.34570005
2273;-85.30950223
2274;-85.29287828
2275;-85.46987744
2276;-85.35540094
2277;-85.29504139
2278;-85.08865804
2279;-85.0303399
2280;-84.75655292
2281;-84.67534072
2282;-84.65972345
2283;-84.35282484
2284;-84.25654556
2285;-84.44153986
2286;-84.22272221
2287;-84.0865469
2288;-84.06158493
2289;-84.37152136
2290;-84.57419616
2291;-84.34650672
2292;-84.43602975
2293;-84.69061217
2294;-84.74433052
2295;-84.89344898
2296;-84.80878127
2297;-85.03944868
2298;-85.46520105
2299;-85.5087879
2300;-85.57950737
2301;-85.62263507
2302;-85.6638052
2303;-85.67945675
2304;-85.66363448
2305;-85.58506663
2306;-85.76598182
2307;-85.66928551
2308;-85.63297863
2309;-85.52852047
2310;-86.05934033
2311;-85.95686932
2312;-85.75408855
2313;-85.71565809
2314;-85.79800599
2315;-86.03246243
2316;-85.85861786
2317;-85.99190756
2318;-86.45536549
2319;-86.34547396
2320;-86.23650338
2321;-86.29978566
2322;-86.26866338
2323;-86.29637381
2324;-86.30047707
2325;-86.35699653
2326;-86.40063134
2327;-86.55587395
2328;-86.47982437
2329;-86.64843338
2330;-86.5791257
2331;-86.33615669
2332;-86.57585386
2333;-86.75957288
2334;-87.29303263
2335;-87.36500688
2336;-87.42517008
2337;-87.61411658
2338;-87.48313808
2339;-87.30700405
2340;-87.31954302
2341;-87.34871704
2342;-87.88486242
2343;-87.82284578
2344;-87.77029629
2345;-87.78636299
2346;-87.72798498
2347;-87.88233413
2348;-87.62053782
2349;-87.32573882
2350;-87.44528702
2351;-87.33742589
2352;-87.10219365
2353;-86.92273765
2354;-86.89607019
2355;-87.09770823
2356;-87.10586172
2357;-87.37626365
2358;-87.37066312
2359;-87.52948845
2360;-87.87869454
2361;-87.74466654
2362;-87.62187533
2363;-87.63558434
2364;-87.54022356
2365;-87.35393997
2366;-87.2232108
2367;-87.27862908
2368;-87.23385592
2369;-87.41043247
2370;-87.41218611
2371;-87.24860183
2372;-87.29903897
2373;-87.52592307
2374;-87.3291715
2375;-87.60775191
2376;-87.55913532
2377;-87.41167847
2378;-86.92510898
2379;-87.15110424
2380;-86.90923651
2381;-86.68561883
2382;-86.91668696
2383;-86.63787034
2384;-86.49034994
2385;-86.01657794
2386;-86.33043656
2387;-86.04087582
2388;-85.92534157
2389;-86.17442121
2390;-86.70924815
2391;-86.39399988
2392;-86.25352827
2393;-86.17622721
2394;-86.41864797
2395;-86.29496356
2396;-86.21868432
2397;-86.19136363
2398;-86.3139623
2399;-86.59208569
2400;-86.82077372
2401;-86.92104033
2402;-86.87984483
2403;-86.98737336
2404;-86.96700925
2405;-86.75692642
2406;-86.71609217
2407;-86.75858429
2408;-86.64384463
2409;-86.63236588
2410;-86.6409957
2411;-86.42352754
2412;-86.33210369
2413;-86.19365288
2414;-86.18960539
2415;-86.36909047
2416;-86.34670476
2417;-86.32634986
2418;-86.42332088
2419;-86.48651925
2420;-85.8697129
2421;-85.87091064
2422;-85.94643698
2423;-85.85799398
2424;-85.49435121
2425;-85.60286304
2426;-85.55945063
2427;-85.72775589
2428;-85.61694742
2429;-85.97139202
2430;-85.80934517
2431;-85.78252437
2432;-85.82574704
2433;-85.94496552
2434;-86.14903929
2435;-86.28335947
2436;-86.53368367
2437;-86.21387854
2438;-86.43815175
2439;-86.27839891
2440;-86.30842312
2441;-85.80219186
2442;-85.95503623
2443;-86.12075826
2444;-85.96612221
2445;-86.03534516
2446;-86.16972705
2447;-86.19469754
2448;-86.60274123
2449;-86.63058378
2450;-86.64021663
2451;-86.52869524
2452;-86.58657572
2453;-86.71396201
2454;-86.73418354
2455;-86.83087409
2456;-87.10059907
2457;-86.94430079
2458;-86.93229733
2459;-87.03706972
2460;-87.51225165
2461;-87.47686199
2462;-87.42457255
2463;-87.75683036
2464;-88.0811341
2465;-88.35663558
2466;-88.30724309
2467;-88.44861153
2468;-88.26787776
2469;-88.39166223
2470;-88.19480333
2471;-88.64922031
2472;-88.54368956
2473;-88.50638012
2474;-88.6038718
2475;-89.05490766
2476;-88.99672331
2477;-89.23174867
2478;-89.07262299
2479;-89.24417643
2480;-89.28919848
2481;-89.52080448
2482;-89.88128055
2483;-89.94733039
2484;-90.01676428
2485;-90.10559901
2486;-90.04893276
2487;-90.08245004
2488;-90.26257999
2489;-90.48781373
2490;-90.6248185
2491;-90.41856663
2492;-90.90014541
2493;-91.01076816
2494;-90.72285107
2495;-90.90212323
2496;-90.58050356
2497;-90.71789583
2498;-90.99032913
2499;-90.93257444
2500;-90.71476793
2501;-90.49871447
